SMILES,matched_by,matched_query,pubchem_cid,MW,nHBAcc,ALogP,FMF,HybRatio,nAcid,S1,S2,S3,S4,S5,S6
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)OC3C(C(C(C(O3)CO)O)O)O)O)O,Name,Trilobatin,6451798,436.4100812,9,0.7512,0.4,0.380952381,0,1176478.863,2801453.96,614644.646,4666853.953,3046315.682,1024971.887
COC1=CC(=C(C(=C1)OC)C(=O)C=CC2=CC=CC=C2)O,Name,Flavokawain B,5356121,284.307182,2,3.4018,0.405405405,0.117647059,0,13754758.95,12951762.84,14478727.53,26613748.89,14074223.37,14800034.54
C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,Name,Hypoxanthine-9-beta-D-Arabinofuranoside,135410268,268.2264855,7,-2.1109,0.451612903,0.5,0,6093955.47,1759012.74,1674051.302,3070350.727,10850398.09,15180674.62
,,,,,,,,,,146587.9815,196422887.6,242450.1425,1015162.16,1563308.064,513057.2208
,,,,,,,,,,2633159.938,1929815.803,1517527.914,1701288.82,1622607.954,1247800.862
CC1=CC(=O)C2=C(C1=O)C=CC=C2O,Name,Plumbagin,10205,188.1798357,3,1.9368,0.454545455,0.090909091,0,1142221.837,4046301.94,8885687.938,8414779.732,5125905.183,8532939.677
CCCCCC=CCC=CCCCCCCCC(=O)O,Name,Linoleic acid,5280450,280.4461601,2,6.3908,0,0.722222222,1,10703240.79,9496953.732,7404092.191,20732710.8,16034304.68,15763212.89
COC1=C(C=C2C(=C1)C(=O)C3=C(O2)C=C(C(=C3O)OC4C(C(C(C(O4)CO)O)O)O)O)O,Name,7-O-Methylmangiferin,73354034,452.3663921,9,0.2288,0.403846154,0.35,0,2251912.62,6015982.651,982278.355,1153716.371,531830.9724,478956.8767
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC(=C(C(=C5)O)O)O)O)O)O)O)O)O)O)O.[Cl-],Name,Tulipanin,192918,646.979449,14,-2.9156,0.413333333,0.444444444,1,9067377.61,10637784.62,8163226.4,30942921.43,21353209.11,10915935.72
,,,,,,,,,,462088.0104,546232.5963,453498.2156,582819.9002,481941.7048,766148.5691
CN1C(=O)C2=C(NC(=O)N2)NC1=O,Name,1-Methyluric acid,69726,182.1370875,3,1.2418,0.473684211,0.166666667,0,4054833.661,1064859.65,908390.1075,802923.7183,1370867.656,1294872.931
CC1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C=C(C4=C3OC(=CC4=O)C5=CC=C(C=C5)O)O)O)CO)O)O)O)O)O,Name,Vitexin-2-O-rhaMnoside,5282151,578.5197608,13,-0.2232,0.408450704,0.444444444,0,180783.2508,244354.2502,262982.0669,253423.551,275328.9361,217601.9138
CCCCCCCCCCCCCCC(=O)O,Name,Pentadecanoic Acid,13849,242.3980709,2,5.9114,0,0.933333333,1,1899171.213,1896421.216,1820585.383,1482228.342,1917944.858,1868828.878
COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,Name,Bergapten,2355,216.1899765,1,2.4566,0.541666667,0.083333333,0,6182792.469,8221688.049,3927856.667,3903230.429,5823889.084,4981023.595
C1=CC(=CC#N)C(C(C1O)O)OC2C(C(C(C(O2)CO)O)O)O,Name,Lithospermoside,10065132,329.3031195,9,-2.5043,0.30952381,0.692307692,0,4503469.762,5048581.331,4306747.221,5419900.17,6499388.775,6139091.949
COC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,Name,2'-O-Methyladenosine,102213,281.2683419,8,-1.6116,0.4,0.545454545,0,11483077.03,748772.7241,3007249.376,395370.3778,3874246.239,8235557.495
CC(=O)OC1C(C2(CCC3C(C24C1O4)CCC5C3(CCC(C5)O)C)C)C6=COC(=O)C=C6,Name,Cinobufagin,11969542,442.5455485,5,3.2789,0.363636364,0.769230769,0,668070.5694,2448487.632,2024439.231,342763.3494,639342.5256,859732.1227
CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,Name,Aminophylline,9433,420.4270042,8,-0.244,0.333333333,0.375,0,1520416.75,34354333.67,6325978.835,3686994.381,900589.3272,1000941.169
C1=CC(=C(C(=C1)OC2C(C(C(C(O2)CO)O)O)O)O)CCC(=O)O,Name,3-[3-(beta-D-Glucopyranosyloxy)-2-hydroxyphenyl]propanoic acid,100640774,344.3144979,8,-0.5138,0.295454545,0.533333333,1,37936345.07,186866455,101430826.6,38233046.39,112212296.5,82513153.44
,,,,,,,,,,1352724.335,12709491.97,1561748.395,3234544.647,1683179.767,331363.4462
COC1=C(C=CC(=C1)C=CCO)OC2C(C(C(C(O2)CO)O)O)O,Name,Coniferin,5280372,342.3417104,6,-0.4949,0.282608696,0.5,0,899868.6462,1412064.581,2633341.841,483497.0966,510140.121,341650.9737
CC1C(C(C(C(O1)OC2=C(OC3=C(C(=CC(=C3C2=O)O)O)CC=C(C)C)C4=CC=C(C=C4)OC)O)O)O,Name,Baohuoside I,5488822,514.5221411,7,3.851,0.343283582,0.37037037,0,1242874.719,1262621.872,1269392.604,895135.9459,1337275.934,1303030.102
C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=C3C(C(OC3=C(C=C2)O)C4=CC(=C(C=C4)O)O)C(=O)O)O)O,Name,Lithospermic acid,6441498,538.4574249,11,3.3839,0.442622951,0.148148148,2,5421555.092,669377.4837,383285.5339,29693317.33,23914900.69,8317339.812
,,,,,,,,,,2781163.42,2032980.235,3638714.552,28784380.89,24467893.95,12571572.12
,,,,,,,,,,2123042.757,2119968.595,2035193.344,652218.9954,2144029.412,2089123.712
C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O,Name,Isochlorogenic acid C,6474309,516.4518346,12,1.5605,0.426229508,0.24,1,16818546.56,12780174.19,5922607.122,21970144.97,18215158.04,53882668.26
COC1=CC(=CC(=C1OC)OC)C=CC(=O)O,Name,"3,4,5-Trimethoxycinnamic acid",735755,238.237026,2,1.853,0.193548387,0.25,1,1086453.371,2712511.257,1170853.323,4825011.231,1497653.774,1914454.916
CCCCCC(C=CC1C(C(CC(=O)O1)O)CC=CCCCC(=O)O)O,Name,11-Dehydro thromboxane B2,1409,368.4652516,6,3.172,0.103448276,0.7,1,24030971.6,17862814.98,26252738.46,13574545.66,13097653.54,1937775.669
CC1CCC2(C1C(OC=C2C=O)OC3C(C(C(C(O3)CO)O)O)O)O,Name,Yuheinoside,155882,360.3569968,9,-1.9644,0.326530612,0.8125,0,119376323,5628060.301,2683496.964,3168027.27,2534944.654,1730614.578
CC12CC(C3CC1(C3(C(=O)O2)COC(=O)C4=CC=CC=C4)OC5C(C(C(C(O5)CO)O)O)O)O,Name,Albiflorin,24868421,480.4627209,11,-1.3323,0.403225806,0.652173913,0,473682.6295,2019385.951,796049.3112,410110.1621,481953.549,420110.0115
C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,Name,Cytidine-5'-monophosphate,6131,323.1969043,10,-1.7877,0.314285714,0.555555556,2,10102666.89,7244316.733,8036740.594,5264617.056,2953751.164,6050681.677
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(CO7)O)O)O)O)C)C)C2C1)C)C(=O)O)C,Name,Momordin Ic,176596,764.9406441,13,3.6477,0.305084746,0.902439024,2,1102089.122,1600560.114,1318270.083,2266610.719,2480436.48,3188837.218
COC1=C(C(=C(C=C1)C2CC3=C(C=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC2)O)OC,Name,Isomucronulatol-7-O-glucoside,125142,464.463316,6,1.224,0.37704918,0.47826087,0,178820.0053,279066.7323,259001.0623,213119.7614,280318.9168,256176.1066
CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C,Name,Picrotoxinin,442292,292.2845201,6,-0.1753,0.378378378,0.733333333,0,3706782.201,12116783.3,5620928.952,5771736.848,8181178.714,4730625.324
CNC(=O)C1=CC=CC=C1SC2=C(C=C(C=C2)OC)C(=O)NC,Name,N1-methyl-5-methoxy-2-({2-[(methylamino)carbonyl]phenyl}thio)benzamide,2729074,330.40315,4,2.3482,0.317073171,0.176470588,0,666998.3458,8556071.704,5763706.532,32054835.19,8612412.872,5578543.711
CC1=C(N=NC(=N1)C2=NC=C(C=C2)C(F)(F)F)C,Name,"5,6-dimethyl-3-[5-(trifluoromethyl)pyridin-2-yl]-1,2,4-triazine",2746647,254.2115841,4,1.9893,0.444444444,0.272727273,0,198392.5695,105976041.6,210925.3326,1044693.409,3175046.988,236943.5604
COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C=CC=O,Name,Sinapaldehyde glucoside,25791064,370.3518512,6,-0.255,0.270833333,0.470588235,0,5380934.392,716212.6694,4750751.841,5634405.969,4159835.524,7379708.777
C[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC5=C(C=C4C=C3)OCO5)OC)OC,Name,Nitidine,4501,348.3727103,0,2.3892,0.477272727,0.19047619,0,34007832.73,25841085.93,24760902.67,23973813.51,12417217.58,16060154.26
CC1C(C(=O)C2=CC(=C(C=C2C1C3=CC(=C(C=C3)O)OC)OC)O)C,Name,Wulignan A1,13844295,342.3864392,3,3.7821,0.340425532,0.35,0,2545422.775,2625035.764,479096.6367,9106419.807,2781452.078,2061914.45
,,,,,,,,,,5699205.652,1044614.367,623169.0575,1958876.041,472175.3458,618040.9481
CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O,Name,Nodakenetin,26305,246.2590928,2,2.2995,0.40625,0.357142857,0,387100.6221,492420.8569,388596.6316,670497.5973,651231.8291,569302.7799
COC1=CC(=CC(=C1O)OC)C=CC(=O)O,Name,Sinapinic acid,1549091,224.2104085,3,1.602,0.214285714,0.181818182,1,3680649.079,5885485.597,3528347.453,6403854.169,4019905.571,3621844.751
COC1=C(C(=CC=C1)OC)C(=O)OCC2=C(C=CC(=C2)O)OC3C(C(C(C(O3)CO)O)O)O,Name,Curculigoside,158845,466.4361035,8,0.7969,0.372881356,0.409090909,0,5073152.446,14519494.12,6433681.316,3013979.245,3660809.852,1203819.242
COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)O,Name,(+)-epipinoresinol-4-O-beta-D-glucoside,21607712,520.5266916,8,0.2288,0.391304348,0.538461538,0,6626154.959,6503736.936,6343240.458,19893049.24,5629455.647,6457065.549
CC1C(C(C(C(O1)OC2C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,Name,Astilbin,119258,450.3936046,10,0.6261,0.425925926,0.380952381,0,402841.3024,522749.6569,462777.4364,11913706.49,740187.358,4492202.179
C(CCCC(C(CCCCCCO)O)O)CCCC(=O)O,Name,Aleuritic Acid,10790,304.4229031,5,2.9381,0,0.9375,1,7146031.924,10090864.98,12126124.5,58605403.05,26100192.58,14594174.64
C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)O)O,Name,Osalmide,4602,229.2318329,4,2.0799,0.5,0,0,9477310.805,1512844.536,1119585.888,1387956.413,1391616.904,1336542.041
COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC,Name,Arctiin,100528,534.553309,7,1.8141,0.361111111,0.518518519,0,578716.4865,684098.7037,718830.4373,733042.8739,603581.1443,959520.2603
CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,Name,Evodiamine,442088,303.3584894,3,3.6676,0.525,0.210526316,0,1403082.207,2474500.391,1064172.904,1688618.87,4278331.198,1404678.617
CC1CCCC(=O)CCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1,Name,(S)-Zearalanone,108003,320.3808489,5,3.6896,0.382978723,0.555555556,0,6919713.284,7387277.158,6317730.046,8327835.466,9986501.348,9432894.714
C(CC(=O)O)C(C(=O)O)NC(=O)C(CC(=O)O)N,Name,Asp-glu,151403,262.2170345,9,-1.9177,0,0.555555556,3,98805243.16,48337511.99,25977023.71,13853603.61,21931249.73,21657436.83
C1(C(=O)NC(=O)N1)NC(=O)N,Name,Allantoin,204,158.1156157,7,-1.7647,0.294117647,0.25,0,690175.2812,510532.5491,419215.6601,351968.6806,766633.2459,980939.6539
CC(=O)OC1CC2(CN3C4C2C5(C1)C3C6(C(C7C(C5C6(C4)CC7=C)O)OC(=O)C)O)C,Name,Guan-fu base A,101603171,429.5069577,7,-0.2647,0.306451613,0.833333333,0,740644.4806,2646703.162,2340272.982,318815.3396,468875.958,665044.2507
,,,,,,,,,,615744.6125,770020.0559,423574.8781,4232295.386,1415436.728,1220556.544
CC1CCC=C2C1(C3C(CC2=O)OOC3(C)C)C,Name,Nardosinone,168136,250.3339498,3,3.1816,0.325,0.8,0,265219.6688,589680.2132,257467.928,364962.6707,262761.2567,333155.6681
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)OC7C(C(C(C(O7)C)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,Name,Ophiopogonin D,46173859,855.0187111,16,0.4547,0.353846154,0.954545455,0,24335886.35,20477956.91,9314109.286,13451747.85,11805543.63,9899929.455
CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Name,Nordihydroguaiaretic acid,4534,302.3655624,4,4.6072,0.363636364,0.333333333,0,149814.0544,174862.8213,213883.1975,167270.053,190864.2476,199818.6092
CC(=O)C1=CC(=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O)OC,Name,Androsin,164648,328.3150929,6,-0.6183,0.302325581,0.533333333,0,8561747.786,18637992.43,10818296.49,5235565.396,10295029.27,7954549.184
C1C(C(C(C=C1C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O,Name,5-O-Caffeoylshikimic acid,5281762,336.2940658,8,0.7979,0.4,0.25,1,35007917.23,39800434.53,31581156.02,30579981.23,15595705.39,23784258.89
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,Name,Cepharanthine,10206,606.7088128,2,7.0191,0.469879518,0.351351351,0,625831.1097,514336.0436,487163.4244,544122.4353,551416.9032,552933.4146
CC=C(C)C(=O)OC(C(C1=C(C=C2C(=C1)C=CC(=O)O2)OC)O)C(C)(C)O,Name,Angelol B,10022392,376.4011305,5,3.035,0.196078431,0.4,0,852852.9603,2182243.852,778658.6742,29672679.44,16790904.07,14649495.37
CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5,Name,Columbin,188289,358.3858441,5,1.8494,0.4375,0.6,0,2964746.516,7782442.674,5566899.423,3121212.996,3613691.101,3229646.452
CC1=C2C=CC3=C(C2=CC=C1)C(=O)OC4=C3OC=C4C,Name,Tanshinlactone,5321617,264.2760141,1,4.3538,0.53125,0.117647059,0,1593691.307,6018983.274,3173627.08,24159449.07,1251922.202,900075.4192
COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3OC4C(C(C(C(O4)CO)O)O)O)O)O,Name,Hesperetin 5-O-glucoside,18625123,464.420222,8,0.3769,0.403508772,0.409090909,0,436571.9004,511186.0319,450380.1075,1223756.16,1015479.454,456564.5176
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)O,Name,Palmaturbine,10547386,338.3778559,1,2.1136,0.4,0.25,0,4439425.979,1188081.393,2907220.262,4368327.382,371265.4851,2694447.968
CN1C=CC(=O)C(=C1)C(=O)N,Name,"1,4-dihydro-1-Methyl-4-oxo-3-pyridinecarboxamide",440810,152.1508936,3,0.0176,0.315789474,0.142857143,0,29406236.26,43033674.47,51143220.57,34730659.98,12592921.77,9740668.688
CC(C)(C(CC1=C(C=C2C(=C1OC)C=CC(=O)O2)OC)O)O,Name,Toddalolactone,160485,308.327019,3,1.9251,0.238095238,0.4375,0,8702068.591,13106979.72,10519118.31,7946395.031,6598497.714,5712313.409
COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,Name,(-)-secoisolariciresinol,65373,362.4176071,4,2.7928,0.307692308,0.4,0,51000910.34,34853701.19,35663040.78,23539785.84,19892531.08,18718004.92
C1=C(N=C2C(=O)NC(=NC2=N1)N)C(C(CO)O)O,Name,Neopterin,135398721,253.2151071,8,-1.9895,0.344827586,0.333333333,0,18769029.69,3625756.424,7632879.589,2588714.444,1921693.43,3192520.295
,,,,,,,,,,34475748.86,55668557.29,27736576.2,16729459.68,24289398.88,44494000.68
COC1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2,Name,4'-Methoxychalcone,641818,238.2817548,1,3.6856,0.46875,0.0625,0,573028.1515,618663.2109,501083.5792,461873.5261,484362.4842,499585.8341
CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,Name,Artemisinin,68827,282.3327597,5,3.1397,0.380952381,0.933333333,0,516558.2289,586928.8734,550011.12,1114292.512,558899.1023,735811.1679
CC1=C2CC3C(=C)CCCC3(CC2(OC1=O)O)C,Name,Atractylenolide III,155948,248.3180683,3,2.9245,0.342105263,0.666666667,0,873973.6129,995768.1643,722125.675,1825179.447,777675.6484,543041.6177
CC1=C2C(C3C(C(C1)O)C(=C)C(=O)O3)C(=CC2=O)CO,Name,Lactucin,442266,276.2851152,5,0.3268,0.361111111,0.466666667,0,12968014.96,19499847.89,15223264.59,7706746.82,9416923.967,7353611.349
C1C(CNC1C(=O)O)O,Name,L-Hydroxyproline,5810,131.1300643,4,-1.1473,0.277777778,0.8,1,2081600.365,6134461.2,3335804.009,5971082.616,2781756.751,1842805.538
CCCCC1C2=C(C=CCC2)C(=O)O1,Name,"3-N-butyl-4,5-dihydrophthalide",173843,192.2546927,2,3.1909,0.3,0.583333333,0,2573224.897,2059236.925,2533595.972,1934985.925,2456245.902,2715458.046
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O,Name,Scutellarein,5281697,286.2368756,5,2.7596,0.516129032,0,0,43883485.17,44391936.17,31784924.77,30010097.39,20566069.88,23613752.9
C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O.O,Name,Morin Hydrate,18542136,338.2668534,8,2.4922,0.421052632,0,0,1031850.479,1114025.426,902300.0529,4697067.574,3037240.81,2405417.691
C(C(C(=O)O)N)C(C(=O)O)O,Name,4-Hydroxy-L-Glutamic Acid,439902,163.1288741,6,-1.7282,0,0.6,2,5111806.319,15540259.29,7360184.052,19486354.69,14249178.19,16123760.22
CC(=CCC1=CC2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)C,Name,Psoralidin,5281806,336.3387946,3,4.9946,0.414634146,0.15,0,626719.2279,253126.333,245159.1747,245521.2679,279845.5113,231397.8163
C(CC(=O)O)C(C(=O)NC(CCC(=O)O)C(=O)O)N,Name,Glu-Glu,439500,276.2436519,9,-1.5965,0,0.6,3,1345098.327,12553191.15,5180058.008,1173569.208,2136082.725,998561.8446
,,,,,,,,,,599427.8885,276833.4829,211092.8958,400851.1719,237528.8194,229941.0362
,,,,,,,,,,16345552.32,1778430.138,1304656.548,2679033.443,1187912.148,757617.7155
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,Name,Isorhamnetin,5281654,316.2628979,5,2.7432,0.457142857,0.0625,0,5824700.167,2066352.699,5583679.823,18694596.97,10533675.22,7411614.228
,,,,,,,,,,720943.0912,773011.9319,632381.3955,700276.1501,711068.7489,682927.373
CC(C)C1C2C3CCC4C3(C(C1OC2=O)N(C4)C)C,Name,Dendrobine,442523,263.3758063,3,2.3881,0.295454545,0.9375,0,15880919.54,13823269.42,14264458.24,12928862.86,6251099.399,9329042.226
C1C(C(C(C=C1C(=O)O)O)O)O,Name,Shikimic Acid,8742,174.1515835,5,-1.1785,0.272727273,0.571428571,1,7860798.748,174074.5293,201146.3705,282318.4928,246438.0992,238265.5765
,,,,,,,,,,3204579.903,32940463.8,15136985.78,2000310.476,52719760.8,38044509.42
CC(CC(=O)CC(C)C(=O)O)C1CC(=O)C2(C1(C(C(=O)C3=C2C(=O)CC4C3(CCC(C4(C)C)O)C)O)C)C,Name,Ganoderic acid C6,124488037,530.650828,8,1.7449,0.2125,0.766666667,1,1244465.013,2028623.755,1020102.725,3857719.393,2915695.23,1653828.127
CC1CC2(C(C1O)C(C(=C)CCC3C(C3(C)C)C=C(C2=O)C)O)O,Name,Lathyrol,5281376,334.4505603,4,2.2817,0.277777778,0.75,0,6036497.669,38927491.72,22629945.62,56977043.43,59837134.41,51147463.76
C1=CC(=CC=C1CC(C(=O)O)NC(=O)CN)O,Name,Gly-Tyr,92829,238.2402915,6,-0.0389,0.193548387,0.272727273,1,681237.8066,728592.6352,675559.4976,1047918.925,777906.9331,1073060.783
CC1=CC(=C(C2=C1C(=O)C=C(O2)CC(=O)C)C3C(C(C(C(O3)CO)O)O)OC(=O)C=CC4=CC=C(C=C4)O)OC,Name,7-O-Methylaloeresin A,637110,554.5430178,9,2.258,0.371428571,0.344827586,0,601231.7441,2096305.242,426452.629,1359145.623,1134254.814,290789.1771
COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,Name,Tectoridin,5281810,462.4043405,8,0.8148,0.418181818,0.318181818,0,992692.1385,997150.5128,886991.541,553696.9333,1460101.435,1245421.736
C1=CC2=C(C=C1O)C(=O)OC3=C2C=CC(=C3)O,Name,Urolithin A,5488186,228.2007124,3,2.543,0.56,0,0,2897732.847,2169055.077,1838738.598,8925191.91,4442119.153,2768700.008
CC(=O)NC(CCSC)C(=O)O,Name,N-Acetyl-L-methionine,448580,191.2493841,4,-0.2518,0,0.714285714,1,1032050.238,388760.0826,482998.5296,976384.5819,9963505.332,388376.1823
C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CC2=CC=CC=C2,Name,N-(Phenylacetyl)-L-phenylalanine,47583,283.3224211,4,2.6758,0.447368421,0.176470588,1,616054.602,666673.5487,610919.6134,947650.395,703474.0901,970386.5924
CC1=CC2=C(C(=C1O)OC)C(=O)C3=C(C(=C(C=C3C2=O)O)OC)O,Name,Aurantio-obtusin,155011,330.2895153,5,2.4596,0.368421053,0.176470588,0,739573.2314,2723949.168,1502258.272,4004346.827,1721335.778,1025234.818
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,Name,Narirutin,442431,580.5356423,12,-0.4654,0.424657534,0.518518519,0,1359299.415,1105783.319,1082760.1,2267296.888,10568880.45,9385895.633
CN(C)C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O,Name,2-(Dimethylamino)Guanosine,135501639,311.2943642,8,-1.407,0.358974359,0.583333333,0,364517.7295,358643.0618,366782.9059,568948.775,422350.6094,513232.4347
C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,Name,Myricetin,5281672,318.2356854,7,2.2248,0.484848485,0,0,297726.143,1276622.507,830385.2105,409694.0804,872183.8985,1007362.041
,,,,,,,,,,268692.1031,372933.5329,270361.8025,1126010.08,595226.2922,429443.5184
,,,,,,,,,,8003739.665,11687262.16,9133727.596,18390558.1,13286687.82,5052404.692
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O,Name,Eriocitrin,83489,596.5350472,13,-0.7328,0.418918919,0.518518519,0,373444.7339,475049.5488,374887.9682,646844.2118,628258.0891,638192.7252
,,,,,,,,,,337098.6,357954.7694,366078.9919,567856.8729,421540.0522,512247.461
CC(C)(C1CC2=C(O1)C=C3C(=C2OC)C(=O)C=C(O3)CO)O,Name,Cimifugin,441960,306.3111375,3,1.82,0.325,0.4375,0,646032.6425,458338.4425,387859.8997,515273.206,434950.1808,403131.7062
CCCCCCCCCC(=O)O,Name,Capric acid,2969,172.2649839,2,3.6304,0,0.9,1,1040881.239,1017103.702,1017176.426,841062.8892,1012666.465,898747.3981
,,,,,,,,,,1012422.631,290676.8469,330215.8739,17649908.53,3901117.882,4250682.582
C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)NC2=O)O)O)O,Name,8-Hydroxyguanosine,135407175,299.2405344,8,-1.4392,0.411764706,0.5,0,20343489.43,8986200.116,8298186.162,13583555.5,8741948.403,8518078.901
C1C2C(C(S1)CCCCC(=O)NCCCCC(C(=O)O)N)NC(=O)N2,Name,Biocytin,83814,372.484633,8,0.2162,0.150943396,0.8125,1,784635.6648,1763200.28,781274.4096,133057.8736,1228989.004,735147.3847
CC1C(C(OC1=O)C)CC(C(C)(C2CCC3(C2(CCC4C3=CC(=O)C5C4(CC(C(C5)O)O)C)C)O)O)O,Name,Cyasterone,119444,520.6559736,8,1.3368,0.308641975,0.862068966,0,196814.4927,228889.7554,259140.6997,209704.7823,245793.3984,265500.2575
CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,Name,Vitamin B2,493570,376.3645677,8,1.0706,0.29787234,0.411764706,0,3230148.108,7539606.303,3096487.768,5021007.208,3262078.696,3178541.262
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)O)O)O)O,Name,Asiaticoside,11954171,959.1233955,19,-0.1001,0.310344828,0.9375,0,345234.3973,736433.7092,367592.1646,421077.3386,4000968.007,491769.0027
COC1=C(C=C(C=C1)CC2COC(=O)C2(CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)O)OC,Name,Tracheloside,169511,550.552714,8,0.9492,0.356164384,0.518518519,0,863840.5504,733399.2322,685345.7047,779966.2621,739624.7684,777438.6236
CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O,Name,Oleuropein,5281544,540.5147656,13,-0.0706,0.342857143,0.52,0,316957.8132,1127994.375,357723.5729,26860096.37,3777969.685,6500691.66
C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,Name,D-Glucarate,33037,210.1390623,8,-2.5224,0,0.666666667,2,451049.1003,496579.5049,396811.6421,409642.5688,458924.8183,394958.6593
COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)OC)OC)OC)O,Name,Erianin,356759,318.3649674,1,3.9278,0.311111111,0.333333333,0,794339.002,781537.2168,799275.1624,1239825.022,920365.5527,1118410.73
CC1=CC(=O)OC2=C1C=CC(=C2[N+](=O)[O-])O,Name,7-Hydroxy-4-methyl-8-nitrocoumarin,5376327,221.1666721,2,2.2826,0.434782609,0.1,0,25529825.95,14945896.49,30099187.68,14372578.21,24277899.97,22190038.2
COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,Name,Formononetin,5280378,268.2646831,2,3.254,0.5,0.0625,0,236203.767,849708.1964,231812.9543,2702618.002,790839.9763,621448.6283
